trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1504070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9407,shp-42-52,1,1
191010,23,2,"Plymouth to Blake Transit Ctr",,0,3301,shp-23-08,1,1
1876020,5,3,"B Packard to BTC",,0,10302,shp-5-02,1,1
2247020,26,3,"Scio Church to Scio Ridge",,1,1202,shp-26-02,1,1
1291010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11401,shp-6-51,1,1
952020,5,3,"Packard to Meijer: Carpenter Rd",,1,10302,shp-5-08,1,1
2413070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
3144010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13801,shp-67-05,1,1
824070,29,1,"Liberty to Scio Ridge",,1,4807,shp-29-51,1,1
3401020,5,3,"Packard to Meijer: Carpenter Rd",,1,10202,shp-5-08,1,1
505020,30,3,"Jackson Rd to BTC",,0,3602,shp-30-51,1,1
1539070,29,1,"Liberty to Blake Transit Ctr",,0,4807,shp-29-01,1,1
81070,5,1,"Packard to Ypsilanti Transit Ctr",,1,9707,shp-5-07,1,1
557010,46,2,"Huron Paint Creek to Huron River + Textile",,1,8501,shp-46-02,1,1
1253020,6,3,"Ellsworth to BTC",,0,11702,shp-6-01,1,1
1532020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3302,shp-22-04,1,1
2418020,33,3,"Newport to Blake Transit Ctr",,0,3602,shp-33-01,1,1
2988020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10802,shp-5-07,1,1
3044020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3302,shp-22-04,1,1
539020,46,3,"Huron Paint Creek to Huron and Textile",,1,6902,shp-46-04,1,1
2293020,65,3,"U-M - Downtown - Green to CCTC",,0,12102,shp-65-03,1,1
3131010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10101,shp-47-02,1,1
874020,3,3," Huron River to YTC",,1,7502,shp-3-53,1,1
850020,23,3,"Plymouth to Blake Transit Ctr",,0,2002,shp-23-06,1,1
954070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4607,shp-32-55,1,1
4259070,3,1," Huron River to YTC",,1,4107,shp-3-53,1,1
340070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4507,shp-32-55,1,1
314070,26,1,"Scio Church to Scio Ridge",,1,4907,shp-26-02,1,1
4271020,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,7302,shp-46-51,1,1
2484010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2901,shp-27-04,1,1
88020,66,3,"Carpenter - Huron Pkwy to Meijer",,0,11002,shp-66-51,1,1
2199010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10001,shp-47-02,1,1
1754020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3402,shp-30-05,1,1
1527070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13607,shp-67-05,1,1
1797070,6,1,"Ellsworth to BTC",,0,11207,shp-6-01,1,1
2956020,4,3,"Washtenaw to YTC",,1,5902,shp-4-55,1,1
3769020,34,3,"Maple - Dexter to Blake Transit Ctr",,0,5102,shp-34-01,1,1
60070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9507,shp-46-02,1,1
725020,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8002,shp-43-51,1,1
3426020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11602,shp-67-02,1,1
3337070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13507,shp-66-58,1,1
189070,5,1,"A Packard to BTC",,0,9907,shp-5-01,1,1
1696020,68,3,"Harris -Ford to Gault Village",,1,8102,shp-68-03,1,1
223070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13807,shp-67-05,1,1
3491010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10001,shp-43-02,1,1
3866070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9507,shp-46-02,1,1
1011020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6902,shp-42-52,1,1
1563070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13407,shp-66-58,1,1
3997020,68,3,"Harris - Ford to Holmes & Ridge",,0,8202,shp-68-51,1,1
1862010,22,2,"Pontiac - Dhu Varren to BTC",,0,401,shp-22-01,1,1
2513020,28,3,"Pauline to Maple & Pennsylvania",,1,2402,shp-28-12,1,1
1839020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7302,shp-42-03,1,1
2813070,66,1,"Carpenter - Huron Pkwy to Pierpont Commons",,1,13407,shp-66-08,1,1
2042010,27,2,"W. Stadium - Oak Valley to Meijer",,1,3201,shp-27-52,1,1
1924070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3007,shp-25-52,1,1
2025010,26,2,"Scio Church to BTC",,0,10201,shp-26-01,1,1
3981020,26,3,"Scio Church to BTC",,0,1102,shp-26-01,1,1
3608010,42,2,"Forest - MacArthur to MacArthur & Harris",,1,8401,shp-42-03,1,1
1141070,42,1,"Forest - MacArthur to MacArthur & Harris",,1,9607,shp-42-03,1,1
3613020,4,3,"Washtenaw to YTC",,1,6802,shp-4-55,1,1
3526020,4,3,"Washtenaw to YTC",,1,5402,shp-4-55,1,1
1513020,31,3,"Dexter Ave to Jackson & Wagnor",,1,1102,shp-31-51,1,1
4224070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
3761070,4,1,"Washtenaw to YTC",,1,5207,shp-4-55,1,1
3612010,4,2,"Washtenaw to YTC",,1,5201,shp-4-55,1,1
1860070,3,1," Huron River to BTC",,0,4107,shp-3-03,1,1
3199070,5,1,"A Packard to BTC",,0,9807,shp-5-01,1,1
1067010,3,2," Huron River to YTC",,1,8901,shp-3-53,1,1
408010,30,2,"Jackson Rd to BTC",,0,3401,shp-30-51,1,1
3269010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11401,shp-31-51,1,1
2967070,3,1," Huron River to BTC",,0,4007,shp-3-03,1,1
3600020,3,3," Huron River to YTC",,1,7502,shp-3-53,1,1
939020,3,3," Huron River to YTC",,1,7702,shp-3-53,1,1
1263020,23,3,"Plymouth to Blake Transit Ctr",,0,2202,shp-23-06,1,1
3874020,47,3,"47 Harriet Michigan to YTC",,0,8202,shp-47-51,1,1
2680020,44,3,"44 Ecorse Tyler to West Willow",,1,7002,shp-44-02,1,1
717010,67,2,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13601,shp-67-02,1,1
2749010,4,2,"Washtenaw to BTC",,0,5301,shp-4-06,1,1
3596020,62,3,"U-M - State to Central Campus Transit Ctr",,1,12502,shp-62-08,1,1
572010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4401,shp-32-55,1,1
2119020,45,3,"Grove to Harry & Grove",,1,7602,shp-45-03,1,1
966070,3,1," Huron River to BTC",,0,4207,shp-3-03,1,1
324070,5,1,"A Packard to BTC",,0,9707,shp-5-01,1,1
1128070,22,1,"Pontiac - Dhu Varren to BTC",,0,407,shp-22-01,1,1
1819020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3902,shp-30-05,1,1
2140010,44,2,"44 Ecorse Tyler to YTC",,0,8401,shp-44-52,1,1
3250070,31,1,"Dexter Ave to Jackson & Wagnor",,1,4407,shp-31-51,1,1
432020,23,3,"Plymouth to Plymouth Rd P&R",,1,1902,shp-23-60,1,1
2881010,3,2," Huron River to BTC",,0,9101,shp-3-03,1,1
301010,5,2,"B Packard to BTC",,0,10301,shp-5-02,1,1
1337010,5,2,"Packard to Meijer: Carpenter Rd",,1,10401,shp-5-08,1,1
1949070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4607,shp-31-04,1,1
867010,67,2,"EISENHOWER-GOLFSIDE TO WCC",,1,13801,shp-67-04,1,1
35070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3307,shp-30-05,1,1
235020,29,3,"Liberty to Scio Ridge",,1,1002,shp-29-51,1,1
3195070,23,1,"Plymouth to Blake Transit Ctr",,0,3607,shp-23-08,1,1
1491010,5,2,"B Packard to BTC",,0,10201,shp-5-02,1,1
732070,27,1,"W. Stadium - Oak Valley to Meijer",,1,3207,shp-27-52,1,1
830020,26,3,"Scio Church to Scio Ridge",,1,1002,shp-26-02,1,1
1424010,26,2,"Scio Church to BTC",,0,10401,shp-26-01,1,1
540020,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8202,shp-43-51,1,1
2309020,65,3,"U-M - Downtown - Green to Glacier Hills",,1,12002,shp-65-53,1,1
1173070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13807,shp-67-05,1,1
210010,23,2,"Plymouth to Blake Transit Ctr",,0,3301,shp-23-08,1,1
647020,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,7002,shp-46-51,1,1
1058070,31,1,"Dexter Ave to Jackson & Wagnor",,1,4607,shp-31-51,1,1
1088070,31,1,"Dexter Ave to Jackson & Wagnor",,1,4407,shp-31-51,1,1
1854020,61,3,"U-M Miller to Miller Rd P+R",,1,12102,shp-61-51,1,1
4192020,4,3,"Washtenaw to YTC",,1,6102,shp-4-55,1,1
2395070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
1845020,64,3,"Geddes - E. Stadium to Central Campus Transit Ctr",,0,13302,shp-64-02,1,1
1045070,66,1,"Carpenter - Huron Pkwy to Pierpont Commons",,1,13407,shp-66-08,1,1
454070,66,1,"Carpenter - Huron Pkwy to Pierpont Commons",,1,13507,shp-66-08,1,1
1468070,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3007,shp-27-04,1,1
3137010,3,2," Huron River to BTC",,0,9101,shp-3-03,1,1
3354070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9207,shp-46-02,1,1
1051020,26,3,"Scio Church to BTC",,0,1202,shp-26-01,1,1
3268070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4407,shp-32-06,1,1
967020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8202,shp-47-02,1,1
3457020,45,3,"Grove to Harry & Grove",,1,7202,shp-45-03,1,1
165070,5,1,"A Packard to BTC",,0,9707,shp-5-01,1,1
466070,42,1,"Forest - MacArthur to MacArthur & Harris",,1,9307,shp-42-03,1,1
3292070,47,1,"47 Harriet Michigan to YTC",,0,8007,shp-47-51,1,1
896070,31,1,"Dexter Ave to Jackson & Wagnor",,1,4407,shp-31-51,1,1
974070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8007,shp-47-02,1,1
1522020,67,3,"EISENHOWER-GOLFSIDE TO WCC",,1,11502,shp-67-04,1,1
1873070,29,1,"Liberty to Scio Ridge",,1,4807,shp-29-51,1,1
3162020,43,3,"E Michigan Ave to Holmes & Ridge",,1,8202,shp-43-02,1,1
2043020,46,3,"Huron Paint Creek to Huron and Textile",,1,7102,shp-46-04,1,1
1641070,4,1,"Washtenaw to YTC",,1,5407,shp-4-55,1,1
3266010,28,2,"Pauline to Maple & Pennsylvania",,1,3001,shp-28-12,1,1
4167010,47,2,"47 Harriet Michigan to YTC",,0,10001,shp-47-51,1,1
3278020,23,3,"Plymouth to Plymouth Rd P&R",,1,1502,shp-23-60,1,1
3610070,4,1,"Washtenaw to BTC",,0,5407,shp-4-06,1,1
2378020,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8202,shp-43-51,1,1
2909020,45,3,"Grove to Ypsilanti Transit Ctr",,0,7202,shp-45-51,1,1
762010,27,2,"W. Stadium - Oak Valley to Meijer",,1,3101,shp-27-52,1,1
1510070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,507,shp-22-04,1,1
2466020,4,3,"Washtenaw to BTC",,0,6002,shp-4-06,1,1
2684070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
3179010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11201,shp-31-51,1,1
320020,28,3,"Pauline to Maple & Pennsylvania",,1,1702,shp-28-12,1,1
2886020,28,3,"28 Pauline to BTC",,0,1802,shp-28-10,1,1
2117010,42,2,"Forest - MacArthur to MacArthur & Harris",,1,8601,shp-42-03,1,1
1166070,23,1,"Plymouth to Blake Transit Ctr",,0,3407,shp-23-08,1,1
3672070,44,1,"44 Ecorse Tyler to West Willow",,1,9307,shp-44-02,1,1
1689020,62,3,"U-M - State St to Central Campus Transit Ctr",,1,12402,shp-62-07,1,1
501020,65,3,"U-M - Downtown - Green to CCTC",,0,12002,shp-65-03,1,1
914010,23,2,"Plymouth to Blake Transit Ctr",,0,3401,shp-23-08,1,1
722020,4,3,"Washtenaw to YTC",,1,5702,shp-4-55,1,1
3606020,4,3,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
1547010,22,2,"Pontiac - Dhu Varren to BTC",,0,401,shp-22-01,1,1
3862020,61,3,"U-M Miller to Miller Rd P+R",,1,12002,shp-61-51,1,1
3782070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
2637020,45,3,"Grove to Ypsilanti Transit Ctr",,0,7202,shp-45-51,1,1
1496020,4,3,"Washtenaw to BTC",,0,5902,shp-4-06,1,1
1093070,6,1,"Ellsworth to Ypsilanti Transit Center",,1,11207,shp-6-51,1,1
4202010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11201,shp-6-51,1,1
651020,47,3,"47 Harriet Michigan to YTC",,0,8202,shp-47-51,1,1
2367070,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3107,shp-27-04,1,1
3224070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8007,shp-47-02,1,1
4205020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3502,shp-30-05,1,1
4189020,31,3,"Dexter Ave to Jackson & Wagnor",,1,602,shp-31-51,1,1
3944020,23,3,"Plymouth to Plymouth Rd P&R",,1,2202,shp-23-60,1,1
1956070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
2716020,64,3,"Geddes - E. Stadium to Central Campus Transit Ctr",,0,13302,shp-64-02,1,1
1589020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3402,shp-22-04,1,1
3690020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2602,shp-27-04,1,1
204010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3001,shp-27-04,1,1
3370020,31,3,"Dexter Ave to Jackson & Wagnor",,1,702,shp-31-51,1,1
1118020,5,3,"A Packard to BTC",,0,10402,shp-5-01,1,1
3812020,66,3,"Carpenter - Huron Pkwy to Meijer",,0,10402,shp-66-51,1,1
2924070,28,1,"Pauline to Maple & Pennsylvania",,1,3207,shp-28-12,1,1
2907020,43,3,"E Michigan Ave to Holmes & Ridge",,1,8202,shp-43-02,1,1
3823010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4501,shp-32-55,1,1
378020,44,3,"44 Ecorse Tyler to YTC",,0,7002,shp-44-52,1,1
2482070,45,1,"Grove to Harry & Grove",,1,9207,shp-45-03,1,1
3904070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,407,shp-22-04,1,1
4137020,44,3,"44 Ecorse Tyler to West Willow",,1,7302,shp-44-02,1,1
3032020,44,3,"44 Ecorse Tyler to West Willow",,1,7902,shp-44-02,1,1
3423070,28,1,"Pauline to Maple & Pennsylvania",,1,3007,shp-28-12,1,1
1111020,44,3,"44 Ecorse Tyler to YTC",,0,7202,shp-44-52,1,1
3728070,44,1,"44 Ecorse Tyler to West Willow",,1,9607,shp-44-02,1,1
104020,31,3,"Dexter Ave to Blake Transit Ctr",,0,1102,shp-31-04,1,1
2166070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13507,shp-66-58,1,1
1945010,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3201,shp-25-52,1,1
1442070,28,1,"Pauline to Maple & Pennsylvania",,1,2907,shp-28-12,1,1
2653070,27,1,"W. Stadium - Oak Valley to Meijer",,1,2907,shp-27-52,1,1
2050020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3702,shp-22-04,1,1
381020,23,3,"Plymouth to Blake Transit Ctr",,0,1802,shp-23-06,1,1
1254010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10101,shp-47-02,1,1
62010,22,2,"Pontiac - Dhu Varren to BTC",,0,501,shp-22-01,1,1
1459010,5,2,"B Packard to BTC",,0,10201,shp-5-02,1,1
894020,5,3,"B Packard to BTC",,0,10902,shp-5-02,1,1
2336010,45,2,"Grove to Ypsilanti Transit Ctr",,0,8701,shp-45-51,1,1
4102020,3,3," Huron River to BTC",,0,7402,shp-3-03,1,1
4228020,65,3,"U-M - Downtown - Green to CCTC",,0,12202,shp-65-03,1,1
3477070,31,1,"Dexter Ave to Jackson & Wagnor",,1,4407,shp-31-51,1,1
743020,33,3,"Newport to Warrington & Newport",,1,3502,shp-33-51,1,1
3294020,23,3,"Plymouth to Blake Transit Ctr",,0,1902,shp-23-06,1,1
3859070,44,1,"44 Ecorse Tyler to YTC",,0,9407,shp-44-52,1,1
680010,5,2,"Packard to Meijer: Carpenter Rd",,1,10301,shp-5-08,1,1
3964020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3602,shp-22-04,1,1
1621020,4,3,"Washtenaw to YTC",,1,5902,shp-4-55,1,1
3706070,22,1,"Pontiac - Dhu Varren to BTC",,0,507,shp-22-01,1,1
1594070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,507,shp-22-04,1,1
1503020,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2702,shp-25-09,1,1
2373020,32,3,"Miller - Maple to Blake Transit Ctr",,0,602,shp-32-06,1,1
1454070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
1288020,68,3,"Harris - Ford to Holmes & Ridge",,0,8102,shp-68-51,1,1
773010,42,2,"Forest - MacArthur to MacArthur & Harris",,1,8701,shp-42-03,1,1
1717020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10702,shp-5-07,1,1
4013020,26,3,"Scio Church to BTC",,0,1202,shp-26-01,1,1
1085020,44,3,"44 Ecorse Tyler to West Willow",,1,7002,shp-44-02,1,1
1776070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4407,shp-31-04,1,1
2727020,4,3,"Washtenaw to YTC",,1,6802,shp-4-55,1,1
3754020,32,3,"Miller - Maple to Blake Transit Ctr",,0,602,shp-32-06,1,1
3696070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3007,shp-25-52,1,1
668070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13807,shp-67-05,1,1
2013020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3502,shp-22-04,1,1
2449070,45,1,"Grove to Harry & Grove",,1,9707,shp-45-03,1,1
982010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11301,shp-31-04,1,1
866020,33,3,"Newport to Warrington & Newport",,1,3602,shp-33-51,1,1
2600070,22,1,"Pontiac - Dhu Varren to BTC",,0,507,shp-22-01,1,1
3535020,61,3,"U-M Miller to Miller Rd P+R",,1,12302,shp-61-51,1,1
1279070,45,1,"Grove to Ypsilanti Transit Ctr",,0,9507,shp-45-51,1,1
3064020,23,3,"Plymouth to Green Rd P&R",,1,2202,shp-23-59,1,1
2890020,30,3,"Jackson Rd to BTC",,0,3802,shp-30-51,1,1
205070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3107,shp-25-09,1,1
331010,3,2," Huron River to YTC",,1,9001,shp-3-53,1,1
904020,28,3,"Pauline to Maple & Pennsylvania",,1,1702,shp-28-12,1,1
4017070,4,1,"Washtenaw to BTC",,0,5407,shp-4-06,1,1
2744070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9307,shp-42-52,1,1
1989070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
2520070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13807,shp-67-02,1,1
3956020,65,3,"U-M - Downtown - Green to CCTC",,0,12002,shp-65-03,1,1
1680070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13807,shp-67-05,1,1
1407020,45,3,"Grove to Harry & Grove",,1,7202,shp-45-03,1,1
1153070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13707,shp-67-02,1,1
3503020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3702,shp-30-05,1,1
3334010,6,2,"Ellsworth to BTC",,0,11201,shp-6-01,1,1
2753070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4407,shp-31-04,1,1
2108020,31,3,"Dexter Ave to Jackson & Wagnor",,1,1402,shp-31-51,1,1
1751020,23,3,"Plymouth to Plymouth Rd P&R",,1,1502,shp-23-60,1,1
2269020,5,3,"A Packard to BTC",,0,10502,shp-5-01,1,1
1821010,28,2,"Pauline to Maple & Pennsylvania",,1,3201,shp-28-12,1,1
769070,28,1,"Pauline to Maple & Pennsylvania",,1,2907,shp-28-12,1,1
1910070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
1306070,6,1,"Ellsworth to BTC",,0,11107,shp-6-01,1,1
9070,44,1,"44 Ecorse Tyler to YTC",,0,9307,shp-44-52,1,1
1064020,3,3," Huron River to YTC",,1,7402,shp-3-53,1,1
450020,46,3,"Huron Paint Creek to Huron River + Textile",,1,7002,shp-46-02,1,1
1101020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8002,shp-47-02,1,1
2678010,43,2,"E Michigan Ave to Ypsilanti Transit Ctr",,0,10001,shp-43-51,1,1
3228020,65,3,"U-M - Downtown - Green to Glacier Hills",,1,12202,shp-65-53,1,1
1596070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9507,shp-46-51,1,1
99070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4607,shp-32-06,1,1
4172020,46,3,"Huron Paint Creek to Huron River + Textile",,1,7002,shp-46-02,1,1
193070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8007,shp-47-02,1,1
3572010,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2901,shp-25-52,1,1
3193020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3302,shp-30-05,1,1
2382020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12202,shp-61-02,1,1
3853020,104,3,"WASHTENAW EXPRESS TO BLAKE TRANSIT CENTER",,0,102,shp-104-02,1,1
3510070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13507,shp-66-58,1,1
116070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13407,shp-66-58,1,1
1875020,34,3,"Maple - Dexter to Miller Rd P&R",,1,5102,shp-34-51,1,1
280020,65,3,"U-M - Downtown - Green to CCTC",,0,12102,shp-65-03,1,1
2492020,32,3,"Miller - Maple to Blake Transit Ctr",,0,1302,shp-32-06,1,1
3588010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13701,shp-67-05,1,1
3737070,45,1,"Grove to Harry & Grove",,1,9407,shp-45-03,1,1
3102010,3,2," Huron River to BTC",,0,8901,shp-3-03,1,1
217020,28,3,"28 Pauline to BTC",,0,1702,shp-28-10,1,1
1024020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8002,shp-47-02,1,1
1972010,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3101,shp-25-52,1,1
2805020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7002,shp-42-52,1,1
2157020,43,3,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8102,shp-43-51,1,1
3512070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3607,shp-30-05,1,1
4212070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9407,shp-46-51,1,1
4235010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,501,shp-22-04,1,1
4016020,4,3,"Washtenaw to YTC",,1,6202,shp-4-55,1,1
3120020,30,3,"Jackson Rd to BTC",,0,3402,shp-30-51,1,1
2047020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11902,shp-67-02,1,1
3053020,65,3,"U-M - Downtown - Green to CCTC",,0,12002,shp-65-03,1,1
3217010,28,2,"Pauline to Maple & Pennsylvania",,1,2901,shp-28-12,1,1
4305010,5,2,"B Packard to BTC",,0,10201,shp-5-02,1,1
1248070,45,1,"Grove to Harry & Grove",,1,9907,shp-45-03,1,1
3550070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,507,shp-22-04,1,1
2305020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11102,shp-67-02,1,1
744020,31,3,"Dexter Ave to Jackson & Wagnor",,1,702,shp-31-51,1,1
4273020,26,3,"Scio Church to Scio Ridge",,1,902,shp-26-02,1,1
3318070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9307,shp-42-52,1,1
1520020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7102,shp-42-03,1,1
765070,66,1,"Carpenter - Huron Pkwy to Pierpont Commons",,1,13507,shp-66-08,1,1
1449070,45,1,"Grove to Harry & Grove",,1,9207,shp-45-03,1,1
1672010,3,2," Huron River to BTC",,0,8901,shp-3-03,1,1
3607020,68,3,"Harris -Ford to Gault Village",,1,8102,shp-68-03,1,1
2223020,46,3,"Huron Paint Creek to Huron River + Textile",,1,6902,shp-46-02,1,1
3352020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2702,shp-25-52,1,1
660070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9407,shp-42-52,1,1
1957070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
636010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10001,shp-43-02,1,1
1056020,66,3,"Carpenter - Huron Pkwy to Green Rd P&R",,1,11002,shp-66-10,1,1
2767020,3,3," Huron River to BTC",,0,7502,shp-3-03,1,1
2806010,44,2,"44 Ecorse Tyler to YTC",,0,8301,shp-44-52,1,1
1688010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3201,shp-27-04,1,1
4298020,4,3,"Washtenaw to BTC",,0,6502,shp-4-06,1,1
3402070,44,1,"44 Ecorse Tyler to YTC",,0,9607,shp-44-52,1,1
1439020,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,6902,shp-46-51,1,1
650070,4,1,"Washtenaw to YTC",,1,5307,shp-4-55,1,1
2091020,3,3," Huron River to BTC",,0,7402,shp-3-03,1,1
2259020,33,3,"Newport to Warrington & Newport",,1,3702,shp-33-51,1,1
912070,4,1,"Washtenaw to BTC",,0,5307,shp-4-06,1,1
3623070,28,1,"28 Pauline to BTC",,0,3007,shp-28-10,1,1
2328070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8007,shp-47-02,1,1
1436010,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,8401,shp-46-51,1,1
3777070,3,1," Huron River to YTC",,1,4207,shp-3-53,1,1
1324020,64,3,"Geddes - E. Stadium to Central Campus Transit Ctr",,0,13202,shp-64-02,1,1
2126020,62,3,"U-M - State St to Wolverine Tower",,0,12702,shp-62-54,1,1
