OID_,Id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,loc_type,parent_sta,timezone,wheelchair,count,coord_x,coord_y,dist_ctr
956,0,1208,2023,Ford + Holmes, ,42.253397000000000,-83.580646000000002, , , , , ,1,1,287120.358199999667704,4681135.097799999639392,12834.854635745767155
957,0,1209,2024,Michigan + Harris, ,42.245558000000003,-83.582492999999999, , , , , ,2,1,286941.589300000108778,4680269.238099999725819,12914.909149303999584
958,0,1210,2025,Harris + Foley, ,42.227395999999999,-83.582278000000002, , , , , ,1,1,286898.187500000000000,4678251.910700000822544,13660.614860102723469
959,0,1211,2028,Harriet + Parkridge Community Center, ,42.232433999999998,-83.624359999999996, , , , , ,1,1,283442.375199999660254,4678917.482999999076128,10323.535085795594568
960,0,1212,2029,First + Michigan, ,42.237141000000001,-83.625906999999998, , , , , ,2,1,283330.823900000192225,4679444.105200000107288,9955.262707030808087
961,0,1213,2030,Harris + Ecorse, ,42.235480000000003,-83.582542000000004, , , , , ,2,1,286903.613599999807775,4679150.254000000655651,13283.172656340553658
962,0,1214,2031,Oak Valley + Scio Church, ,42.255578000000000,-83.779790000000006, , , , , ,2,1,270699.481999999843538,4681894.428700000047684,4753.340593356937461
963,0,1216,2034,Liberty + Maple, ,42.273471999999998,-83.780446999999995, , , , , ,2,1,270710.187599999830127,4683883.266899999231100,4044.562787165026293
964,0,1217,2035,Towner + Prospect, ,42.239351999999997,-83.601395999999994, , , , , ,1,1,285360.916299999691546,4679627.561400000005960,11679.251157470273029
965,0,1218,2036,Oak Valley + Scio Church, ,42.255550999999997,-83.780010000000004, , , , , ,2,1,270681.235299999825656,4681892.023099999874830,4770.054454626898405
966,0,1219,2041,Leforge + Green, ,42.258471999999998,-83.622512000000000, , , , , ,2,1,283683.917500000447035,4681804.174499999731779,9344.914834392973717
967,0,1221,2046,Scio Church + Convington, ,42.256281000000001,-83.772712999999996, , , , , ,1,1,271285.839999999850988,4681953.457000000402331,4234.415391927218479
968,0,1222,2047,Scio Church + Winstead, ,42.256421000000003,-83.767906999999994, , , , , ,2,1,271682.810800000093877,4681956.102900000289083,3917.988521335042151
969,0,1223,2048,Scio Church + Welch, ,42.256509000000001,-83.764916999999997, , , , , ,2,1,271929.784099999815226,4681957.860300000756979,3728.835957007800062
970,0,1226,2051,Stadium + Franlin, ,42.264009000000001,-83.760138999999995, , , , , ,1,1,272350.940399999730289,4682777.918800000101328,2888.549927652965835
971,0,1227,2052,Stadium + Greenview, ,42.263903999999997,-83.764104000000003, , , , , ,2,1,272023.514100000262260,4682776.870799999684095,3162.876921316810240
972,0,1228,2053,Stadium + Kay Parkway, ,42.264845000000001,-83.767775999999998, , , , , ,2,1,271724.031000000424683,4682891.206900000572205,3367.592021696457778
973,0,1229,2054,Stadium + Suffolk, ,42.267018999999998,-83.770152999999993, , , , , ,2,1,271535.826200000010431,4683138.999700000509620,3434.968688662282148
974,0,1230,2055,Maple + Keystone, ,42.262070000000001,-83.779797000000002, , , , , ,2,1,270722.444099999964237,4682615.361700000241399,4389.412554655427812
975,0,1231,2056,Maple + Country Village, ,42.260325999999999,-83.779724999999999, , , , , ,2,1,270722.059299999848008,4682421.502599999308586,4473.598313289984617
976,0,1232,2057,Oak Valley + Pittsfield Branch Library, ,42.252417999999999,-83.778977999999995, , , , , ,2,1,270755.014399999752641,4681541.335100000724196,4906.106706529282746
977,0,1233,2058,Oak Vally + Arbor Hospice, ,42.251987000000000,-83.776670999999993, , , , , ,2,1,270943.778599999845028,4681487.264799999073148,4788.069704847887806
978,0,1234,2060,Oak Valley + Silver Springs, ,42.249386999999999,-83.771426000000005, , , , , ,2,1,271367.090800000354648,4681184.446499999612570,4667.683006949997434
979,0,1235,2061,Oak Valley + Boulder Ridge, ,42.245522000000001,-83.770563999999993, , , , , ,2,1,271424.243800000287592,4680752.938200000673532,4939.539591370628841
980,0,1237,2063,OakValley + Ann Arbor-Saline, ,42.239897999999997,-83.769672999999997, , , , , ,1,1,271477.446800000034273,4680126.022900000214577,5390.839225712838015
981,0,1238,2064,Oak Valley + Boulder Ridge, ,42.246389000000001,-83.770270999999994, , , , , ,2,1,271451.550699999555945,4680848.428799999877810,4850.350005532871364
982,0,1239,2065,Oak Valley + Silver Spring, ,42.249743000000002,-83.771585000000002, , , , , ,2,1,271355.259600000455976,4681224.405899999663234,4648.493471299790144
983,0,1241,2067,Oak Valley + Pittsfield Branch Library, ,42.252133999999998,-83.777193999999994, , , , , ,2,1,270901.163800000213087,4681504.995799999684095,4810.904004366206209
984,0,1242,2068,Oak Valley + Pittsfield Branch Library, ,42.252589999999998,-83.778951000000006, , , , , ,2,1,270757.865199999883771,4681560.362400000914931,4892.601438091081036
985,0,1243,2070,Liberty + Liberty Pointe, ,42.272812999999999,-83.786878000000002, , , , , ,2,1,270177.417399999685585,4683827.434000000357628,4580.002157914533200
986,0,1244,2071,Scio Ridge + Liberty, ,42.272616999999997,-83.790318999999997, , , , , ,2,1,269892.916500000283122,4683814.967000000178814,4863.709050698747888
987,0,1245,2072,Scio Ridge + Walnut Glen, ,42.268324999999997,-83.790298000000007, , , , , ,2,1,269879.023500000126660,4683338.297299999743700,4960.661047770336154
988,0,1246,2073,Scio Ridge + Chase, ,42.268656000000000,-83.790077999999994, , , , , ,1,1,269898.373599999584258,4683374.459000000730157,4933.892831629138527
989,0,1247,2074,Scio Ridge + Liberty, ,42.272885000000002,-83.790087000000000, , , , , ,2,1,269913.025700000114739,4683844.100299999117851,4840.121923177877761
990,0,1248,2075,Liberty + Summerfield Glen, ,42.272607000000001,-83.786573000000004, , , , , ,2,1,270201.822499999776483,4683803.734699999913573,4559.034598685020683
991,0,1249,2076,Jackson + Nancy, ,42.285249000000000,-83.804175999999998, , , , , ,2,1,268796.315899999812245,4685255.273800000548363,5977.194633731432987
992,0,1250,2077,Jackson + April, ,42.285223000000002,-83.808325999999994, , , , , ,2,1,268454.027300000190735,4685263.672199999913573,6317.515160685336014
993,0,1251,2078,Jackson + Trinity Health, ,42.285839000000003,-83.815464000000006, , , , , ,1,1,267867.717799999751151,4685351.527699999511242,6910.290496159336726
994,0,1252,2080,Jackson + Myrtle, ,42.286987000000003,-83.824729000000005, , , , , ,2,1,267107.999599999748170,4685504.330099999904633,7683.730954142076371
995,0,1253,2081,Jackson + Burton, ,42.287542000000002,-83.828463999999997, , , , , ,2,1,266802.082399999722838,4685576.192299999296665,7996.723450125500676
996,0,1254,2083,Jackson + Zeeb, ,42.288159000000000,-83.833627000000007, , , , , ,2,1,266378.657499999739230,4685658.873400000855327,8427.641116184138809
997,0,1255,2084,Jackson + Luella, ,42.287810000000000,-83.834225000000004, , , , , ,2,1,266328.059799999929965,4685621.760099999606609,8472.427086580297328
998,0,1256,2085,Jackson + Burton, ,42.287095000000001,-83.828208000000004, , , , , ,2,1,266821.540500000119209,4685525.852399999275804,7970.419125564215392
999,0,1258,2088,Dexter + Wagner, ,42.291150000000002,-83.799266000000003, , , , , ,2,1,269222.734600000083447,4685897.232200000435114,5685.481627775899142
1000,0,1259,2089,Dexter + Landings, ,42.290415000000003,-83.794652999999997, , , , , ,1,1,269600.388299999758601,4685803.109200000762939,5296.328028902579717
1001,0,1260,2090,Dexter + Barber, ,42.289385000000003,-83.791785000000004, , , , , ,2,1,269833.099999999627471,4685680.967599999159575,5040.295190012426247
1002,0,1261,2091,Dexter + Glenwood, ,42.288159000000000,-83.788210000000007, , , , , ,2,1,270123.399699999950826,4685535.158199999481440,4723.471651893323724
1003,0,1262,2092,Dexter + Center, ,42.286906000000002,-83.784940000000006, , , , , ,2,1,270388.464399999938905,4685387.186200000345707,4431.992826576133666
1004,0,1263,2093,Dexter + Valley, ,42.285857999999998,-83.781987000000001, , , , , ,1,1,270628.145800000056624,4685262.843800000846386,4171.779534921810409
1005,0,1264,2094,Holmes + Spencer, ,42.253964000000003,-83.569457000000000, , , , , ,2,1,288045.309500000439584,4681170.146299999207258,13722.392097036843552
1006,0,1265,2095,Holmes + Jerome, ,42.253857000000004,-83.578461000000004, , , , , ,1,1,287302.159500000067055,4681180.717800000682473,12999.133059010617217
1007,0,1266,2096,Forest + Ford, ,42.250079999999997,-83.581194999999994, , , , , ,2,1,287063.902700000442564,4680768.135299999266863,12879.933916134756146
1008,0,1267,2097,Forest + Harris, ,42.250056999999998,-83.583085999999994, , , , , ,2,1,286907.816399999894202,4680770.311799999326468,12729.757398587345961
1009,0,1268,2098,Forest + Browning, ,42.249996000000003,-83.588417000000007, , , , , ,2,1,286467.798899999819696,4680776.892799999564886,12307.061354688237770
1010,0,1269,2099,Forest + Hollis, ,42.249958999999997,-83.592724000000004, , , , , ,2,1,286112.342600000090897,4680783.593699999153614,11966.089683379002963
1011,0,1270,2100,Forest + Campell, ,42.249912000000002,-83.596298000000004, , , , , ,2,1,285817.325100000016391,4680787.358200000599027,11684.313430766482270
1012,0,1271,2101,Prospect + Forest, ,42.249352000000002,-83.602900000000005, , , , , ,1,1,285270.752500000409782,4680741.800499999895692,11181.324902509482854
1013,0,1272,2102,Prospect + Oak, ,42.247965999999998,-83.602868000000001, , , , , ,1,1,285268.688400000333786,4680587.811699999496341,11231.187800883273667
1014,0,1273,2103,Michigan + Crimson, ,42.243411000000002,-83.591588000000002, , , , , ,2,1,286183.936400000005960,4680053.620200000703335,12275.493484485839872
1015,0,1274,2104,Michigan + Burbank, ,42.244298000000001,-83.587828000000002, , , , , ,2,1,286497.164900000207126,4680142.683299999684095,12537.820012621321439
1016,0,1275,2105,Michigan + Utah, ,42.247207000000003,-83.575581999999997, , , , , ,2,1,287517.330199999734759,4680435.083100000396371,13410.763903858076446
1017,0,1276,2107,Michigan + Burbank, ,42.244149000000000,-83.589207000000002, , , , , ,2,1,286382.882899999618530,4680129.595899999141693,12435.030287325758763
1018,0,1277,2108,Michigan + Oak Grove, ,42.243102000000000,-83.593663000000006, , , , , ,2,1,286011.684299999848008,4680024.519200000911951,12125.297297001052357
1019,0,1278,2109,Michigan + Ecorse, ,42.241523000000001,-83.600595999999996, , , , , ,2,1,285434.289200000464916,4679866.623600000515580,11650.359404686807466
1020,0,1281,2112,First + Frederick, ,42.233125000000001,-83.625784999999993, , , , , ,2,1,283327.143799999728799,4678997.838800000026822,10183.197274559654034
1021,0,1283,2114,Harriet + Perry, ,42.233508000000000,-83.619063999999995, , , , , ,2,1,283883.089200000278652,4679023.293999999761581,10644.436117667510189
1022,0,1286,2117,Harriet + Hamilton, ,42.233504000000003,-83.617039000000005, , , , , ,1,1,284050.183799999766052,4679017.713800000026822,10791.459255699779533
1023,0,1287,2118,Service Dr + Share, ,42.230500999999997,-83.583388999999997, , , , , ,2,1,286816.951999999582767,4678599.483200000599027,13433.637052736599799
1024,0,1288,2119,Service Dr + Hull, ,42.231302999999997,-83.586776999999998, , , , , ,2,1,286540.057199999690056,4678697.025399999693036,13141.899703603950911
1025,0,1289,2120,Service Dr + Georgina, ,42.231267000000003,-83.591204000000005, , , , , ,2,1,286174.596199999563396,4678704.131100000813603,12810.926082554638924
1026,0,1290,2121,Chidister + Spring, ,42.235478000000001,-83.610557000000000, , , , , ,2,1,284591.812900000251830,4679220.502399999648333,11167.062137290311512
1027,0,1291,2122,Grove + Georgina, ,42.225580000000001,-83.596076999999994, , , , , ,1,1,285753.206000000238419,4678084.865199999883771,12732.729340685080388
1028,0,1292,2123,Grove + Laural Bay, ,42.223346999999997,-83.592573000000002, , , , , ,1,1,286034.855399999767542,4677828.096799999475479,13105.165382884040810
1029,0,1293,2124,Harris + Hawthorne, ,42.238171999999999,-83.582642000000007, , , , , ,2,1,286904.425400000065565,4679449.435900000855327,13167.756367609435983
1030,0,1294,2125,Harris + Russel, ,42.241168000000002,-83.582752999999997, , , , , ,2,1,286905.354299999773502,4679782.403000000864267,13046.198676879692357
1031,0,1295,2126,Ford + Russell, ,42.241484000000000,-83.580079999999995, , , , , ,1,1,287126.972799999639392,4679810.808299999684095,13243.536532039401209
1032,0,1296,2129,Ford + Forest, ,42.249757000000002,-83.580550000000002, , , , , ,2,1,287116.028699999675155,4680730.655099999159575,12940.590374058001544
1033,0,1298,2131,Harris + Ecorse, ,42.234389000000000,-83.582716000000005, , , , , ,1,1,286885.581899999640882,4679029.539799999445677,13315.177566966918675
1034,0,1299,2132,Leforge + Huron River Dr, ,42.255242000000003,-83.622045999999997, , , , , ,1,1,283711.312300000339746,4681444.314899999648333,9478.522652419087535
1035,0,1300,2133,Leforge + Woburn, ,42.256951000000001,-83.622247999999999, , , , , ,2,1,283700.493099999614060,4681634.604100000113249,9409.884578589735611
1036,0,1301,2134,Leforge + Clark, ,42.259875999999998,-83.622400999999996, , , , , ,2,1,283697.876000000163913,4681959.799900000914931,9315.758172693418601
1037,0,1302,2135,Clark + Bedford, ,42.260506999999997,-83.614891999999998, , , , , ,2,1,284319.431499999947846,4682010.818199999630451,9903.737549989904437
1038,0,1304,2137,River + Holmes, ,42.253458000000002,-83.608802999999995, , , , , ,2,1,284797.713100000284612,4681212.653699999675155,10583.237391153026692
1039,0,1305,2138,Forest + Norris, ,42.249651000000000,-83.610034999999996, , , , , ,2,1,284683.119800000451505,4680793.020199999213219,10610.754936010989695
1040,0,1306,2139,Forest + Huron, ,42.249096999999999,-83.615221000000005, , , , , ,2,1,284253.377899999730289,4680744.628000000491738,10225.549361732915713
1041,0,1307,2140,Forest + Norris, ,42.249490000000002,-83.610096999999996, , , , , ,2,1,284677.456699999980628,4680775.298800000920892,10611.534640827308976
1042,0,1308,2141,River + Holmes, ,42.253529999999998,-83.608619000000004, , , , , ,2,1,284813.137400000356138,4681220.183900000527501,10595.643293279184945
1043,0,1311,2144,Leforge + Clark, ,42.260171000000000,-83.622568000000001, , , , , ,2,1,283685.109600000083447,4681992.982599999755621,9294.678184557624263
1044,0,1312,2145,Leforge + Huron River Dr, ,42.255313999999998,-83.622253000000001, , , , , ,1,1,283694.482200000435114,4681452.835999999195337,9459.864093572787169
1045,0,1313,2147,Clark East Towers, ,42.257114999999999,-83.579852000000002, , , , , ,1,1,287198.369400000199676,4681545.977299999445677,12811.398663717318414
1046,0,1314,2148,Midway + Holmes, ,42.253912000000000,-83.574459000000004, , , , , ,2,1,287632.492100000381470,4681176.835699999704957,13320.152828198521092
1047,0,1315,2149,Liberty + Stadium, ,42.274186000000000,-83.776979999999995, , , , , ,2,1,270998.702999999746680,4683953.219100000336766,3749.322042517533646
1048,0,1316,2152,Michigan + Spencer, ,42.249268999999998,-83.567746000000000, , , , , ,2,1,288170.738599999807775,4680644.534199999645352,13977.539262050524485
1049,0,1317,2153,Spencer + Holmes, ,42.253498000000000,-83.568785000000005, , , , , ,2,1,288099.185399999842048,4681116.726900000125170,13787.485719957141555
1050,0,1320,2156,Holmes + Ridge, ,42.254337000000000,-83.553267000000005, , , , , ,2,1,289382.153699999675155,4681171.390900000929832,15023.945962715362839
1051,0,1321,2157,Michigan + Wiard, ,42.251019999999997,-83.561226000000005, , , , , ,2,1,288714.497299999929965,4680822.774399999529123,14456.108423001147457
1052,0,1322,2158,Upland + Snowberry Ridge, ,42.257520999999997,-83.787841000000000, , , , , ,2,1,270042.381400000303984,4682131.908800000324845,5211.098186013870873
1053,0,1323,2160,Scio Ridge + Sudburry, ,42.264578000000000,-83.791922999999997, , , , , ,2,1,269731.348699999973178,4682926.599999999627471,5208.772396463914447
1054,0,1324,2161,Scio Ridge + Chamberlain, ,42.264409000000001,-83.792241000000004, , , , , ,2,1,269704.503499999642372,4682908.693499999120831,5239.661085808140342
1055,0,1325,2163,Upland + Snowberry Ridge, ,42.257213000000000,-83.787578999999994, , , , , ,2,1,270062.874499999918044,4682096.998700000345707,5208.299941626548389
1056,0,1326,2165,Zeeb + Jackson, ,42.288079000000003,-83.838545999999994, , , , , ,1,1,265972.776700000278652,4685663.508999999612570,8830.059370592434789
1057,0,1329,699,Jackson + Dexter, ,42.281970000000001,-83.766391999999996, , , , , ,2,1,271899.998300000093877,4684789.169700000435114,2839.136411040254188
1058,0,1330,700,Jackson + Grandview, ,42.281489000000001,-83.770212999999998, , , , , ,2,1,271583.178899999707937,4684746.006200000643730,3149.171873362852693
1059,0,1331,701,Jackson + Worden, ,42.281204000000002,-83.772715000000005, , , , , ,2,1,271375.830500000156462,4684721.077299999073148,3353.349678713779213
1060,0,1332,703,Jackson + Burwood, ,42.280732000000000,-83.777608999999998, , , , , ,2,1,270970.554200000129640,4684681.824200000613928,3754.521713676257150
1061,0,1333,704,Jackson + Maple, ,42.281039000000000,-83.781796000000000, , , , , ,2,1,270626.400500000454485,4684727.193700000643730,4100.976400457634554
1062,0,1334,705,Jackson + Lakeview, ,42.283223000000000,-83.789141000000001, , , , , ,2,1,270028.669499999843538,4684989.546000000089407,4720.970436458744189
1063,0,1336,489,E- State south of William, ,42.277464000000002,-83.740622999999999, , , , , ,1,1,274008.799499999731779,4684220.037499999627471,740.040684798634970
1064,0,1337,490,E- Thompson St south of William, ,42.277161999999997,-83.743114000000006, , , , , ,2,1,273802.295800000429153,4684193.119699999690056,946.081055232221843
1065,0,1338,130,YTC - Stop 2, ,42.242317999999997,-83.615036000000003, , , , , ,1,1,284245.525799999944866,4679991.385999999940395,10513.749518000919124
1066,0,1339,2167,Madison + Rail Road Tracks, ,42.274044000000004,-83.748497999999998, , , , , ,2,1,273347.115100000053644,4683861.201799999922514,1485.134059739286386
1067,0,1340,2168,Ellsworth + Ardis, ,42.230701000000003,-83.642049000000000, , , , , ,2,1,281976.638199999928474,4678770.166799999773502,9208.296702901328899
1068,0,1341,2169,W- Hewitt south of Ellsworth, ,42.230238999999997,-83.644063000000003, , , , , ,1,1,281808.837700000032783,4678724.020999999716878,9105.463578202950885
1069,0,1380,2166,Miller + Maple, ,42.294505000000001,-83.780124000000001, , , , , ,2,1,270813.135999999940395,4686218.046499999240041,4291.763336547652216
1070,0,1487,2185,Wiard + Woodruff, ,42.259416000000002,-83.563738000000001, , , , , ,2,1,288535.330299999564886,4681761.341000000014901,14074.649755081611147
1071,0,1489,2186,Jackson + Classic Cup Cafe, ,42.285663000000000,-83.817345000000003, , , , , ,2,1,267711.971900000236928,4685337.117100000381470,7062.835245228420717
1072,0,1490,2187,Michigan + Johnson, ,42.242401000000001,-83.596556000000007, , , , , ,2,1,285770.610000000335276,4679953.950200000777841,11927.391541460685403
1073,0,1491,2189,Scio Church + Oak Valley, ,42.256203999999997,-83.780595000000005, , , , , ,2,1,270635.344100000336766,4681966.112400000914931,4770.179917092375035
1074,0,1492,2190,Scio Church + Oak Valley, ,42.256185000000002,-83.778825999999995, , , , , ,2,1,270781.207100000232458,4681959.237900000065565,4649.642251060266972
1075,0,1495,2192,Oak Valley + Tudor Time, ,42.251810999999996,-83.774925999999994, , , , , ,1,1,271087.103199999779463,4681463.027300000190735,4691.274122015736793
1076,0,1496,2193,Maple + Foss, ,42.298414000000001,-83.780927000000005, , , , , ,2,1,270761.123300000093877,4686654.293299999088049,4535.867497033755171
1077,0,1497,2195,Hitchingham + Merritt, ,42.189301000000000,-83.620639999999995, , , , , ,2,1,283602.073800000362098,4674118.353900000452995,13615.335974556228393
1078,0,1498,2196,Huron River + Textile, ,42.203363000000003,-83.570468000000005, , , , , ,2,1,287792.368800000287592,4675553.713899999856949,15806.414958324094187
1079,0,1499,2197,Huron River + Scooner Cove, ,42.211840000000002,-83.588662999999997, , , , , ,2,1,286318.750799999572337,4676540.498400000855327,14032.960841485804849
1080,0,1500,2198,Civic Center Dr + Whittaker, ,42.208820000000003,-83.616069999999993, , , , , ,2,1,284045.987599999643862,4676274.234699999913573,12394.678436154086739
1081,0,1501,2199,Pennsylvania + Maple, ,42.268847999999998,-83.779437999999999, , , , , ,1,1,270776.633100000210106,4683367.068900000303984,4082.455873446702753
1082,0,1510,2208,Textile + Tuttle Hill, ,42.202767000000001,-83.581174000000004, , , , , ,2,1,286906.459499999880791,4675514.243899999186397,15105.064076632184879
1083,0,1511,2209,Huron River + Ford Lake Park, ,42.208993000000000,-83.578005000000005, , , , , ,2,1,287189.012099999934435,4676197.685100000351667,14946.728783042442956
1084,0,1512,2210,Huron River + Lakecrest, ,42.211283000000002,-83.596907000000002, , , , , ,2,1,285636.317999999970198,4676499.352399999275804,13498.375756983314204
1085,0,1513,2211,Huron River + Briarbrook, ,42.211924000000003,-83.605134000000007, , , , , ,2,1,284959.343000000342727,4676591.260399999096990,12900.772226263532502
1086,0,1514,2212,Ypsilanti Township Civic Center, ,42.212318000000003,-83.615922999999995, , , , , ,2,1,284070.046500000171363,4676662.295299999415874,12161.184965732934870
1087,0,1515,2213,Commerce + Federal, ,42.270071999999999,-83.775654000000003, , , , , ,2,1,271093.160199999809265,4683492.805700000375509,3744.258211424802539
1088,0,1516,2214,Stadium + Arbordale, ,42.272655999999998,-83.775676000000004, , , , , ,1,1,271100.703499999828637,4683779.809499999508262,3675.110164443374288
1089,0,1517,2222,Clark + Ypsilanti Township Community Center, ,42.257730000000002,-83.570003999999997, , , , , ,1,1,288012.806699999608099,4681589.702299999073148,13596.881368771040798
1090,0,1521,2026,Harris at Lester, ,42.226851000000003,-83.582487999999998, , , , , ,1,1,286879.021599999628961,4678191.916899999603629,13670.820130140727997
1091,0,1523,2216,Clark + Ridge, ,42.258308999999997,-83.555588000000000, , , , , ,2,1,289203.920900000259280,4681618.203700000420213,14758.263083479423585
1092,0,1524,2217,Clark + Wiard, ,42.258063000000000,-83.562182000000007, , , , , ,2,1,288659.161000000312924,4681607.233899999409914,14226.073574831259975
1093,0,1526,2219,Grove + Margarita, ,42.222273000000001,-83.587260000000001, , , , , ,2,1,286469.745799999684095,4677695.505300000309944,13547.995762918417313
1094,0,1527,2220,Grove + Jay, ,42.224145000000000,-83.593826000000007, , , , , ,2,1,285934.135900000110269,4677919.857899999246001,12971.952601089651580
1095,0,1529,2226,Huron River + Spinnaker, ,42.211506000000000,-83.585594000000000, , , , , ,2,1,286570.973500000312924,4676495.718399999663234,14267.063914922293407
1096,0,1533,2227,Harris + Marcus, ,42.224578999999999,-83.582410999999993, , , , , ,1,1,286877.729199999943376,4677939.431600000709295,13786.811818749743907
1097,0,1534,2228,Harris + Share, ,42.229425999999997,-83.582369000000000, , , , , ,1,1,286897.510200000368059,4678477.558399999514222,13559.367327197163831
1098,0,1535,2229,Textile + Colony Park, ,42.202784999999999,-83.577078999999998, , , , , ,2,1,287244.613199999555945,4675506.012299999594688,15384.020772361973286
1099,0,1536,2230,Green + Maitland, ,42.316800999999998,-83.706695999999994, , , , , ,1,1,276945.596300000324845,4688498.732799999415874,4634.789774286299689
1100,0,1537,2231,Dhu Varren + Nixon, ,42.317312999999999,-83.708562999999998, , , , , ,1,1,276793.539699999615550,4688560.487600000575185,4618.697628337621609
1101,0,1538,2232,Liberty + Eberwhite, ,42.277272000000004,-83.761577000000003, , , , , ,2,1,272280.114699999801815,4684254.576099999248981,2443.501057039006355
1102,0,1539,2233,Liberty + Soule, ,42.276826000000000,-83.764224999999996, , , , , ,2,1,272060.135099999606609,4684212.138699999079108,2666.140624975817900
1103,0,1541,2235,UM Tennis & Gymnastics, ,42.251733999999999,-83.742568000000006, , , , , ,1,1,273756.349600000306964,4681367.983599999919534,3213.872226455737746
1104,0,1542,2236,Scio Church + Kensington Woods, ,42.256151000000003,-83.783558999999997, , , , , ,2,1,270390.639399999752641,4681968.217000000178814,4980.129091339374099
1105,0,1543,2237,Michigan + Spencer, ,42.249133999999998,-83.568792000000002, , , , , ,2,1,288083.989599999971688,4680632.145800000056624,13897.445498922577826
1106,0,1545,2239,River + Clark, ,42.259591000000000,-83.607562999999999, , , , , ,2,1,284920.865399999544024,4681890.559200000017881,10516.356933166458475
1107,0,1546,2240,River + Clark, ,42.259214999999998,-83.607771000000000, , , , , ,2,1,284902.428999999538064,4681849.331800000742078,10508.537111479259693
1108,0,1547,745,Liberty + Soule, ,42.276828999999999,-83.763920999999996, , , , , ,2,1,272085.215900000184774,4684211.657600000500679,2641.189013162749234
1109,0,1548,754,Liberty + Eberwhite, ,42.277310000000000,-83.761819000000003, , , , , ,2,1,272260.294800000265241,4684259.443499999120831,2462.915709722623888
1110,0,1550,2241,Upland + Scio Ridge, ,42.258541000000001,-83.788522999999998, , , , , ,2,1,269989.831600000150502,4682247.018899999558926,5208.900758072300050
1111,0,1551,2242,Holmes + Midway, ,42.253912000000000,-83.574348999999998, , , , , ,2,1,287641.566599999554455,4681176.561400000005960,13329.018919557594927
1112,0,1557,2248,Waters + Oak Valley, ,42.243206000000001,-83.770724999999999, , , , , ,2,1,271402.592199999839067,4680496.187300000339746,5147.692731523495240
1113,0,1558,2249,WCC Service Dr + Clark, ,42.259743000000000,-83.667930999999996, , , , , ,2,1,279941.720399999991059,4682061.717100000008941,5738.502650152063325
1114,0,1559,2250,WCC Service Dr + WCC South Side, ,42.261526000000003,-83.666740000000004, , , , , ,1,1,280046.166199999861419,4682256.633400000631809,5757.218508094289064
1115,0,1560,2251,Pontiac Trail + Polson, ,42.311399999999999,-83.734853000000001, , , , , ,1,1,274605.767500000074506,4687973.210300000384450,3540.016703939142189
1116,0,1561,2252,Pontiac Trail + Polson, ,42.311106000000002,-83.734711000000004, , , , , ,1,1,274616.421600000001490,4687940.186200000345707,3506.687451402042825
1117,0,1567,2256,S- Oakbrook west of S Main, ,42.246110000000002,-83.752071000000001, , , , , ,2,1,272952.171199999749660,4680768.756300000473857,4068.826260124114015
1118,0,1570,175,W- Fifth Ave  south of Ann, ,42.282027999999997,-83.746083999999996, , , , , ,1,1,273574.807099999859929,4684741.370899999514222,1182.535538787320093
1119,0,1580,2259,N- William east of Division, ,42.277903999999999,-83.743831999999998, , , , , ,2,1,273745.741499999538064,4684277.424900000914931,983.898855168060891
1120,0,1581,2260,W- Tuttle Hill & Brookwood, ,42.205022000000000,-83.581885000000000, , , , , ,2,1,286855.342899999581277,4675766.426000000908971,14915.888078252239211
1121,0,1582,2261,S- Textile west of S Huron River, ,42.202739999999999,-83.571982000000006, , , , , ,2,1,287665.282999999821186,4675488.304300000891089,15738.539253291264686
1122,0,1583,2262,BTC - Fourth Ave Stop 9, ,42.278373999999999,-83.747540999999998, , , , , ,2,1,273441.562300000339746,4684339.484799999743700,1278.954839123579177
