Id,Label,0,1,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,Authority,Hub,pageranks,modularity_class,stat_inf_class,clustering,eigencentrality,weighted indegree,weighted outdegree,Weighted Degree
541,Washtenaw Ave + Spice Tree,-83.665558,42.250942,1,1,2,71,0.029127,0.041659,2336,0,81,0,0,0.000447,3,0,0,0.06606,1,1,2
542,Washtenaw + Golfside,-83.660576,42.249996,4,3,7,70,0.030058,0.048329,20904.5,0,81,0,0,0.00219,21,0,0,0.582759,4,3,7
543,S- Washtenaw west of Welman,-83.655907,42.249687,1,1,2,78,0.024311,0.032682,4912,0,81,0,0,0.000796,21,0,0,0.354354,1,1,2
544,S- Washtenaw east of  Brookside,-83.650864,42.249035,1,1,2,77,0.024909,0.033881,4935,0,81,0,0,0.000852,21,0,0,0.200776,1,1,2
545,Washtenaw + Hewitt Rd.,-83.64695,42.248466,1,1,2,76,0.025538,0.035293,4958,0,81,0,0,0.0009,21,0,0,0.11081,1,1,2
546,S- Washtenaw east of Berkeley,-83.642075,42.247845,1,1,2,75,0.026198,0.037069,4981,0,81,0,0,0.00094,21,0,0,0.067422,1,1,2
547,Washtenaw + Mansfield,-83.636826,42.247192,2,2,4,74,0.026894,0.03977,5686,0,81,0,0,0.001279,21,0,0,0.106916,2,2,4
548,Washtenaw + Roosevelt,-83.632309,42.246628,1,1,2,4,0.416667,0.516667,30,0,61,0,0,0.000719,21,0,0,0.089533,1,1,2
549,Washtenaw + Summit,-83.62426,42.245174,2,1,3,3,0.5,0.611111,1455.5,0,21,0,0,0.001578,21,0,0,0.336203,2,1,3
550,S- Washtenaw west of Perrin,-83.620193,42.243671,1,1,2,2,0.666667,0.75,745.5,0,20,0,0,0.001517,21,0,0,0.204254,1,1,2
551,Cross + Ballard,-83.618568,42.245831,1,1,2,73,0.027818,0.041382,1925.5,0,91,0,0,0.000289,21,0,0,0.042449,1,1,2
552,N- Washtenaw west of Roosevelt,-83.632538,42.246811,1,1,2,75,0.026229,0.037184,35,0,82,0,0,0.000358,21,0,0,0.060082,1,1,2
554,Washtenaw + Berkeley,-83.642616,42.248058,1,1,2,73,0.0276,0.038836,5055,0,81,0,0,0.000719,21,0,0,0.089533,1,1,2
555,Washtenaw + Hewitt,-83.646385,42.248558,2,2,4,72,0.028373,0.040938,5078,0,81,0,0,0.000787,21,0,0.333333,0.217949,2,2,4
558,Washtenaw + Welman,-83.655151,42.24979,1,1,2,71,0.029191,0.043723,5101,0,81,0,0,0.00051,21,0,0,0.146564,1,1,2
560,Washtenaw + Spice Tree,-83.664558,42.250889,2,1,3,69,0.030857,0.044537,23172,0,81,0,0,0.001521,3,0,0,0.4502,2,1,3
561,N- Washtenaw opposite Deake,-83.667801,42.251541,1,1,2,68,0.031832,0.047406,23195,0,81,0,0,0.001469,3,0,0,0.268152,1,1,2
562,Washtenaw + Glencoe Hills,-83.674614,42.252861,3,1,4,67,0.03287,0.051042,30098,0,81,0,0,0.002183,3,0,0,0.345673,3,1,4
563,Washtenaw + Crystal,-83.678383,42.253616,1,1,2,66,0.03398,0.0561,30121,0,81,0,0.16341,0.002031,3,0,0,0.209328,1,1,2
564,Washtenaw + Chalmers,-83.692627,42.256203,1,2,3,64,0.035569,0.058052,52656.5,0,81,0,0,0.001303,10,4,0,0.360847,1,2,3
565,N- Washtenaw west of Huron Pkwy,-83.698257,42.257339,1,1,2,65,0.031336,0.042237,9739.5,0,81,0,0,0.000729,10,4,0,0.20066,1,1,2
566,N- Washtenaw west of Glenwood,-83.701401,42.257977,1,1,2,64,0.032336,0.0443,9762.5,0,81,0,0,0.000795,10,4,0,0.108949,1,1,2
567,Washtenaw + Arlington,-83.703545,42.2584,1,1,2,63,0.033401,0.04673,9785.5,0,81,0,0,0.000851,10,4,0,0.06606,1,1,2
569,Washtenaw + Sheridan,-83.709564,42.259182,1,1,2,62,0.034538,0.049725,9808.5,0,81,0,0,0.000899,10,4,0,0.049693,1,1,2
571,E- Washtenaw east of Tuomy,-83.714874,42.262184,1,1,2,60,0.033232,0.044353,8237.5,0,81,0,0,0.000958,10,4,0,0.081573,1,1,2
572,Washtenaw + Brockman,-83.719864,42.266064,1,1,2,59,0.034362,0.046719,8260.5,0,81,0,0,0.00099,10,4,0,0.067861,1,1,2
573,Washtenaw + Devonshire,-83.721695,42.267475,1,1,2,58,0.035571,0.049606,8283.5,0,81,0,0,0.001017,10,4,0,0.055602,1,1,2
575,Washtenaw + Cambridge,-83.72644,42.271301,1,1,2,56,0.037749,0.052127,11021.5,0,81,0,0,0.00102,10,4,0,0.082821,1,1,2
576,Washtenaw + Hill,-83.728271,42.272682,1,1,2,55,0.039211,0.055621,11044.5,0,81,0,0,0.001042,10,4,0,0.06815,1,1,2
577,Washtenaw + S University,-83.731369,42.275101,1,1,2,54,0.040791,0.060009,11067.5,0,81,0,0.16341,0.001061,10,4,0,0.05566,1,1,2
578,Observatory + E Medical Center Dr,-83.730965,42.281803,2,2,4,51,0.045368,0.073552,11525,0,81,0,0.178681,0.000917,15,5,0.083333,0.425282,2,2,4
581,S- William east of Division,-83.743813,42.277752,2,2,4,58,0.039377,0.057171,1300,0,112,0,0,0.000474,7,6,0,0.01213,2,2,4
582,State + William,-83.740807,42.277473,1,1,2,57,0.038386,0.052937,1707,0,111,0,0,0.000377,7,6,0,0.030321,1,1,2
583,State + S University,-83.740746,42.275097,1,1,2,56,0.039857,0.056644,2351,0,110,0,0,0.000496,7,6,0,0.04184,1,1,2
584,State + Monroe,-83.740715,42.27306,3,2,5,55,0.041447,0.06183,100790,0,81,0,0,0.002322,23,6,0,0.169715,3,2,5
585,Packard + State,-83.739357,42.269691,1,1,2,93,0.01919,0.02846,4640,0,81,0,0,0.00054,7,6,0,0.083566,1,1,2
586,Packard + McKinley,-83.737389,42.267891,1,1,2,92,0.019561,0.029642,4663,0,81,0,0,0.000634,7,6,0,0.069539,1,1,2
587,Packard + Wells,-83.735008,42.265621,1,1,2,91,0.019947,0.031186,4686,0,81,0,0,0.000715,7,6,0,0.056367,1,1,2
588,Packard + Granger,-83.733299,42.264076,2,2,4,90,0.020348,0.033661,12738,0,81,0,0,0.001555,7,6,0,0.123741,2,2,4
589,Packard + Henry,-83.730843,42.261795,1,1,2,89,0.020737,0.032361,6527,0,81,0,0,0.000836,7,6,0,0.096491,1,1,2
590,Packard + Baldwin,-83.72905,42.259563,2,2,4,88,0.021174,0.035158,17594,0,81,0,0,0.001724,7,6,0,0.137446,2,2,4
591,Packard + Jorn,-83.727493,42.25737,1,1,2,87,0.021564,0.032823,9611,0,81,0,0,0.000908,7,6,0,0.101938,1,1,2
592,Packard + Jewett,-83.725464,42.254475,1,1,2,86,0.022035,0.034693,9634,0,81,0,0,0.000947,7,6,0,0.075484,1,1,2
593,Packard + Pine Valley,-83.72319,42.251579,2,2,4,85,0.022528,0.037563,22398,0,81,0,0,0.001826,7,6,0,0.190536,2,2,4
594,Stone School + Packard,-83.719955,42.247311,1,1,2,84,0.022979,0.03626,11423,0,81,0,0,0.000952,7,6,0,0.132716,1,1,2
595,Stone School + Eisenhower,-83.719887,42.243294,2,2,4,83,0.023517,0.039459,13268,0,81,0,0,0.001266,7,6,0.083333,0.164899,2,2,4
596,Stone School + Pebble Cr,-83.719833,42.241081,1,1,2,82,0.024018,0.038801,13226,0,81,0,0,0.000714,7,6,0,0.115419,1,1,2
597,Stone School + Birch Hol,-83.720131,42.238628,2,2,4,81,0.024607,0.042536,30035,0,81,0,0,0.001143,7,6,0,0.13518,2,2,4
598,Stone School + Pheasant Run,-83.720131,42.235382,1,1,2,80,0.025044,0.039565,15606,0,81,0,0,0.000662,7,6,0,0.100191,1,1,2
599,Stone School + Champagne,-83.719643,42.232876,1,1,2,79,0.025681,0.042329,15629,0,81,0,0,0.000738,7,6,0,0.074704,1,1,2
600,Ellsworth + Stone School,-83.71814,42.229809,3,2,5,78,0.026351,0.046516,51049.5,0,81,0,0,0.00187,7,6,0.1,0.227383,3,2,5
601,Ellsworth + Shadowood,-83.713326,42.229927,1,2,3,80,0.025345,0.045694,34879.5,0,81,0,0,0.00097,7,6,0.166667,0.157769,1,2,3
602,Ellsworth + Jonathan,-83.710785,42.229992,2,1,3,29,0.071845,0.120907,32127.5,0,39,0,0,0.001882,9,0,0,0.202873,2,1,3
603,Ellsworth + Braebur,-83.706795,42.230125,1,2,3,28,0.077003,0.140734,31509.5,0,39,0,0,0.001775,9,0,0,0.133307,1,2,3
604,Platt + Williamsburg,-83.699883,42.23592,2,2,4,26,0.074297,0.134481,23875,0,39,0,0,0.001417,9,0,0,0.110109,2,2,4
605,Platt + Verle,-83.699966,42.238739,1,1,2,29,0.070543,0.117518,22921,0,39,0,0,0.000778,9,0,0,0.088187,1,1,2
606,Platt + Redwood,-83.699997,42.242313,1,2,3,28,0.075665,0.138157,22303,0,39,0,0,0.000836,9,0,0,0.069945,1,2,3
607,Platt + Packard,-83.699036,42.244976,2,1,3,27,0.069943,0.109058,21028,0,39,0,0,0.001335,8,0,0.166667,0.139566,2,1,3
608,Packard + Fernwood,-83.693939,42.245094,2,2,4,26,0.075051,0.127902,20491,0,39,0,0,0.001813,8,0,0.083333,0.153557,2,2,4
609,Packard + Charing Cross,-83.689865,42.245171,1,1,2,25,0.080173,0.126117,19177,0,39,0,0,0.000946,8,0,0,0.115209,1,1,2
610,Packard + Burton,-83.684883,42.245354,1,2,3,24,0.086854,0.149769,18559,0,39,0,0,0.00098,8,0,0,0.083406,1,2,3
611,Packard + Carpenter,-83.682213,42.245407,2,2,4,23,0.08371,0.13712,17655,0,39,0,0,0.001204,8,0,0,0.104341,2,2,4
612,Carpenter + Green Meadows,-83.680511,42.243778,2,1,3,39,0.052782,0.09323,27135.5,0,39,0,0,0.001315,9,0,0,0.13648,2,1,3
613,Carpenter + Ridgewood,-83.680466,42.241623,2,1,3,38,0.054896,0.097552,27566.5,0,39,0,0,0.002237,9,0,0,0.172304,2,1,3
614,Carpenter + Carpenter Place,-83.680412,42.239319,1,1,2,37,0.057813,0.104789,26948.5,0,39,0,0,0.002077,9,0,0,0.125676,1,1,2
615,Carpenter + CenterValley,-83.680344,42.236877,1,1,2,36,0.061056,0.114736,26330.5,0,39,0,0,0.001941,9,0,0,0.087944,1,1,2
616,Meijer svc drive + Carpen,-83.679489,42.231815,1,1,2,35,0.064685,0.130028,25712.5,0,39,0,0,0.001825,9,0,0,0.063148,1,1,2
617,Meijer store on Carpenter Rd.,-83.677757,42.232967,2,3,5,34,0.068773,0.160692,32016.5,0,39,0,0,0.003263,9,0,0.05,0.197091,2,3,5
618,Carpenter + Center Valley,-83.680038,42.234783,1,1,2,40,0.049865,0.087414,1593,0,39,0,0,0.0011,9,0,0,0.134783,1,1,2
619,Carpenter + Coachville S,-83.680199,42.239357,1,1,2,39,0.05226,0.091943,975,0,39,0,0,0.00111,9,0,0,0.090749,1,1,2
622,Packard + Grant,-83.678497,42.245403,1,1,2,30,0.062447,0.097999,16156,0,39,0,0,0.000687,8,0,0,0.086603,1,1,2
623,Packard + Oakdale Ever Green Ap,-83.673042,42.24519,1,1,2,29,0.06619,0.104555,15538,0,39,0,0,0.000759,8,0,0,0.069574,1,1,2
624,Packard + Torrey,-83.668579,42.244991,1,1,2,28,0.070409,0.113806,14920,0,39,0,0,0.000821,8,0,0,0.056084,1,1,2
625,Packard + Foster,-83.66555,42.244911,1,2,3,27,0.075203,0.130423,14302,0,39,0,0,0.000873,8,0,0,0.048116,1,2,3
626,Packard + Golfside,-83.661316,42.244877,2,1,3,14,0.114943,0.189263,11543,0,24,0,0,0.001363,8,0,0,0.087268,2,1,3
627,Packard + Clubview,-83.65416,42.244972,1,1,2,14,0.123457,0.195239,10169,0,24,0,0,0.001309,8,0,0,0.067413,1,1,2
628,Packard + Edison,-83.650803,42.245022,1,1,2,14,0.128205,0.199405,9482,0,24,0,0,0.001288,8,0,0,0.055497,1,1,2
629,Packard + Hewitt,-83.646782,42.245098,1,1,2,14,0.133333,0.20486,8795,0,24,0,0,0.00127,8,0,0,0.04798,1,1,2
630,Ypsilanti Community High School,-83.643372,42.245136,1,1,2,14,0.138889,0.21236,8108,0,24,0,0,0.001255,8,0,0,0.044496,1,1,2
631,S- Cross east of Courtland,-83.640755,42.245167,1,1,2,14,0.144928,0.223471,7421,0,24,0,0,0.001243,8,0,0,0.043233,1,1,2
632,Cross + Douglas,-83.638573,42.245216,1,1,2,14,0.151515,0.242221,6734,0,24,0,0,0.001232,8,0,0,0.042861,1,1,2
633,Cross + Owendale,-83.636208,42.245247,1,2,3,14,0.15873,0.285078,6047,0,24,0,0,0.001223,8,0,0,0.042768,1,2,3
634,Cross + Wallace,-83.632881,42.245285,1,1,2,5,0.333333,0.456667,1096,0,23,0,0,0.000695,8,0,0,0.042749,1,1,2
635,Cross + Oakwood,-83.628761,42.245453,2,1,3,4,0.4,0.520833,411.5,0,22,0,0,0.000946,21,0,0,0.095253,2,1,3
639,Packard + Marion,-83.639877,42.245346,1,1,2,20,0.095238,0.179887,3556,0,24,0,0,0.000695,8,0,0,0.042749,1,1,2
640,Cross St. + Courtland,-83.640961,42.245316,1,1,2,19,0.098039,0.180958,2869,0,24,0,0,0.000767,8,0,0,0.042745,1,1,2
641,Packard + Kewanee,-83.643669,42.245289,1,1,2,18,0.10101,0.182173,2182,0,24,0,0,0.000827,8,0,0,0.042745,1,1,2
642,Packard + Hewitt Rd.,-83.647926,42.245205,1,1,2,17,0.104167,0.183562,1495,0,24,0,0,0.000879,8,0,0,0.042745,1,1,2
643,Packard + Boston,-83.652863,42.245132,1,1,2,16,0.107527,0.185166,808,0,24,0,0,0.000923,8,0,0,0.042745,1,1,2
644,Packard + Dexter,-83.656853,42.245071,1,1,2,15,0.111111,0.187041,121,0,24,0,0,0.00096,8,0,0,0.042745,1,1,2
647,Packard + Hawks,-83.670387,42.245197,1,1,2,26,0.068203,0.102284,1575,0,39,0,0,0.000547,8,0,0,0.044524,1,1,2
648,Packard + Dalton,-83.674278,42.245358,1,1,2,25,0.072692,0.10946,957,0,39,0,0,0.00064,8,0,0,0.043238,1,1,2
649,Packard + Dayton,-83.677238,42.245472,1,1,2,24,0.077813,0.119493,339,0,39,0,0,0.00072,8,0,0,0.042861,1,1,2
652,Packard + Brandywine,-83.690178,42.245323,1,1,2,27,0.070009,0.110184,7,0,39,0,0,0.000592,8,0,0,0.061572,1,1,2
654,Packard + Bellwood,-83.696365,42.24522,1,1,2,28,0.065487,0.098333,4,0,39,0,0,0.000946,8,0,0.5,0.115209,1,1,2
657,Platt Rd. + Verle,-83.700073,42.238632,1,1,2,27,0.069353,0.114881,43,0,39,0,0,0.000531,9,0,0,0.056159,1,1,2
659,Ellsworth + Southeast Park,-83.702171,42.230373,2,1,3,31,0.063356,0.101456,15734,0,39,0,0,0.001585,9,0,0,0.19573,2,1,3
660,Ellsworth + Braeburn,-83.707138,42.230247,1,1,2,30,0.067334,0.109526,15116,0,39,0,0,0.001523,9,0,0,0.141123,1,1,2
663,Stone School  + Stone School Cir,-83.719597,42.234226,1,1,2,82,0.024021,0.038967,16140,0,81,0,0,0.000425,7,6,0,0.072513,1,1,2
665,Stone School + Baylis,-83.719772,42.241108,1,2,3,84,0.022998,0.037962,13829,0,81,0,0,0.000662,7,6,0.166667,0.100191,1,2,3
667,Packard + King George,-83.720726,42.24876,2,1,3,86,0.022033,0.034564,12095,0,81,0,0,0.000995,7,6,0.166667,0.190123,2,1,3
669,Packard + Eastover,-83.725693,42.254993,1,1,2,90,0.02032,0.030791,10375,0,81,0,0,0.000952,7,6,0,0.132716,1,1,2
670,Packard + Anderson,-83.727135,42.25703,1,1,2,89,0.020738,0.03249,10398,0,81,0,0,0.000984,7,6,0,0.090195,1,1,2
672,Packard + Shadford,-83.730797,42.261852,1,1,2,91,0.019944,0.030992,7383,0,81,0,0,0.000908,7,6,0,0.101938,1,1,2
674,Packard + Dewey + Wells,-83.735207,42.265957,1,1,2,97,0.017855,0.026197,5611,0,81,0,0,0.000836,7,6,0,0.096491,1,1,2
675,Packard + McKinely,-83.737549,42.268093,1,1,2,96,0.018176,0.027241,5634,0,81,0,0,0.000887,7,6,0,0.073691,1,1,2
676,State + Packard,-83.740578,42.271122,1,1,2,56,0.03981,0.056474,73739,0,81,0,0,0.001333,23,6,0,0.078593,1,1,2
678,State + SU,-83.740669,42.275314,1,2,3,54,0.040742,0.060269,79633,0,81,0,0,0.001162,23,1,0,0.131402,1,2,3
679,State + Hoover,-83.740616,42.269505,1,1,2,60,0.035706,0.048132,20557,0,81,0,0,0.001162,23,6,0,0.131402,1,1,2
680,State + McKinly,-83.740585,42.267532,1,1,2,59,0.037018,0.051347,20580,0,81,0,0,0.001163,23,6,0,0.096608,1,1,2
681,State + Dewey,-83.740585,42.265533,2,2,4,58,0.03843,0.055904,95469,0,81,0,0,0.002791,23,6,0,0.159024,2,2,4
682,W- State  north of Henry,-83.740494,42.262146,1,2,3,62,0.034527,0.048406,21153,0,81,0,0,0.001362,23,6,0,0.11104,1,2,3
683,S- Stimson east of State,-83.739609,42.260483,1,1,2,63,0.033834,0.046081,19350.5,0,81,0,0,0.000754,23,6,0,0.078593,1,1,2
684,Industrial + Stimson,-83.737297,42.260021,2,2,4,62,0.035008,0.049591,86133,0,81,0,0,0.001756,23,6,0,0.102066,2,2,4
685,W- Industrial opposite Astor,-83.736511,42.257034,1,1,2,75,0.02618,0.035797,20324.5,0,81,0,0,0.000922,1,4,0,0.085616,1,1,2
686,Industrial + Rosewood,-83.735199,42.255016,1,1,2,74,0.02687,0.037222,20347.5,0,81,0,0,0.000959,1,4,0,0.069256,1,1,2
687,W- Industrial opposite Jewett,-83.734192,42.253471,1,1,2,73,0.027596,0.038877,20370.5,0,81,0,0,0.00099,1,4,0,0.056001,1,1,2
688,Industrial + Bryant Heating,-83.732697,42.251045,1,1,2,72,0.028363,0.04086,20393.5,0,81,0,0,0.001017,1,4,0,0.048098,1,1,2
689,Industrial Hwy + AAATA,-83.730965,42.247185,1,1,2,71,0.029174,0.043364,20416.5,0,81,0,0,0.00104,1,4,0,0.04452,1,1,2
690,Eisenhower + Industrial,-83.730194,42.244411,2,1,3,70,0.030033,0.046844,39998,0,81,0,0,0.002305,1,4,0,0.118059,2,1,3
691,Eisenhower + Boardwalk,-83.736053,42.244152,4,4,8,69,0.030955,0.053207,98643,0,81,0,0,0.003991,1,2,0.017857,0.538732,4,4,8
692,Briarwood Cir + State,-83.740715,42.240791,1,1,2,82,0.023609,0.034009,40088.5,0,81,0,0,0.00091,1,6,0,0.274869,1,1,2
693,State + State Cir,-83.739151,42.234215,1,1,2,81,0.024169,0.035316,40111.5,0,81,0,0,0.000949,1,6,0,0.159252,1,1,2
694,Ellsworth + State,-83.738129,42.229362,1,1,2,79,0.025373,0.038599,40157.5,0,81,0,0,0.001011,1,6,0,0.061706,1,1,2
695,Ellsworth + Research Park,-83.732224,42.229492,1,1,2,78,0.026021,0.040827,40180.5,0,81,0,0,0.001034,1,6,0,0.048722,1,1,2
696,Ellsworth + Varsity,-83.726898,42.229568,2,2,4,77,0.026703,0.044083,56396.5,0,81,0,0,0.00185,7,6,0.083333,0.20212,2,2,4
697,Ellsworth + Stone Sch,-83.723442,42.229687,1,1,2,79,0.025677,0.042034,33595.5,0,81,0,0,0.000961,7,6,0.5,0.143497,1,1,2
698,Ellsworth + Platt,-83.698914,42.23032,1,1,2,33,0.065371,0.116067,5823.5,0,39,0,0,0.00093,9,0,0,0.087782,1,1,2
699,Ellsworth + Trade Center,-83.688545,42.230492,2,2,4,32,0.069614,0.13478,21990.5,0,39,0,0,0.001901,9,0,0,0.152728,2,2,4
700,Ellsworth + Rave Cinemas,-83.681412,42.23064,1,1,2,36,0.060755,0.112274,5282.5,0,39,0,0,0.000983,9,0,0,0.107543,1,1,2
702,Meijer service + Ellsworth,-83.67733,42.231785,2,1,3,35,0.06446,0.127454,6848,0,39,0,0,0.001807,9,0,0.166667,0.219911,2,1,3
704,E- Glencoe Hills south of Clark,-83.675163,42.256084,1,1,2,73,0.028235,0.039856,856,0,81,0,0,0.000621,3,0,0,0.145758,1,1,2
705,Glencoe Hills + Clark Rd,-83.67556,42.25827,1,1,2,72,0.029045,0.041909,879,0,81,0,0,0.000703,3,0,0,0.090637,1,1,2
706,Clark  + Golfside,-83.66301,42.259293,1,1,2,71,0.028614,0.040827,8016,0,94,0,0,0.001027,3,4,0,0.068716,1,1,2
710,Ellsworth + Carpenter (ac,-83.681526,42.230778,1,1,2,33,0.065313,0.115617,16711,0,39,0,0,0.0011,9,0,0,0.134783,1,1,2
714,State + Research Park,-83.738884,42.232643,1,1,2,73,0.028078,0.041452,22270,0,81,0,0,0.001042,1,6,0,0.051718,1,1,2
715,State + State,-83.738937,42.234081,1,1,2,72,0.028874,0.044096,22293,0,81,0,0,0.001061,1,6,0,0.045519,1,1,2
716,Briarwood Cir  + State,-83.740486,42.240925,1,1,2,71,0.029716,0.047717,22316,0,81,0,0,0.001077,1,6,0,0.043473,1,1,2
718,Industrial + Eisenhower,-83.730186,42.24559,1,1,2,68,0.029032,0.03728,65998.5,0,81,0,0,0.001024,23,6,0,0.330592,1,1,2
719,Industrial + AAATA,-83.730873,42.247246,1,1,2,67,0.029883,0.038623,66021.5,0,81,0,0,0.001045,23,6,0,0.191969,1,1,2
720,Industria + Jewett,-83.7342,42.253677,1,1,2,65,0.031741,0.041816,66067.5,0,81,0,0,0.00108,23,6,0,0.066988,1,1,2
721,Industrial + Marlborough,-83.73262,42.251148,1,1,2,66,0.030784,0.04012,66044.5,0,81,0,0,0.001064,23,6,0,0.108465,1,1,2
722,Industrial + Rose,-83.73513,42.255238,1,1,2,64,0.03276,0.043787,66090.5,0,81,0,0,0.001093,23,6,0,0.05027,1,1,2
723,Industrial + Asto,-83.736389,42.257053,1,1,2,63,0.033847,0.046192,66113.5,0,81,0,0,0.001105,23,6,0,0.044733,1,1,2
725,Stimson + White,-83.738731,42.260578,1,1,2,61,0.034483,0.045515,65208.5,0,81,0,0,0.000922,23,6,0,0.085616,1,1,2
726,State + Henry,-83.740349,42.261635,2,1,3,60,0.035702,0.048044,74197,0,81,0,0,0.002045,23,6,0,0.182764,2,1,3
727,State + Granger,-83.740295,42.264355,1,1,2,59,0.037016,0.051295,74220,0,81,0,0,0.001914,23,6,0,0.130317,1,1,2
729,E - State  north of Arch,-83.740463,42.269234,1,1,2,57,0.038297,0.052622,73716,0,81,0,0,0.001362,23,6,0,0.11104,1,1,2
730,State + N University,-83.740707,42.278225,1,1,2,52,0.044262,0.069113,78997,0,81,0,0,0.00046,23,1,0,0.069462,1,1,2
734,Main + Madison,-83.749138,42.273891,1,1,2,79,0.027681,0.04162,643,0,122,0,0,0.00025,16,2,0,0.006065,1,1,2
735,Main + Mosley,-83.749603,42.272476,1,1,2,78,0.028426,0.044202,1294,0,121,0,0,0.000388,16,2,0,0.018193,1,1,2
736,Main + Davis,-83.750214,42.269962,1,2,3,77,0.029212,0.047996,1943,0,120,0,0,0.000505,16,2,0,0.030016,1,2,3
737,Main + Keech,-83.750366,42.267319,1,1,2,76,0.029409,0.044943,2352,0,119,0,0,0.00039,16,2,0,0.037513,1,1,2
738,Main + Berkeley,-83.750298,42.265568,1,2,3,75,0.030254,0.049104,2996,0,118,0,0,0.000507,16,2,0,0.040994,1,2,3
739,Pioneer High School,-83.750572,42.262146,4,3,7,74,0.030988,0.05061,80788,0,81,0,0,0.002222,20,2,0,0.198873,4,3,7
744,S - Eisenhower west of Main,-83.750702,42.243404,1,1,2,70,0.03003,0.046715,1131,0,81,0,0,0.0007,1,2,0,0.177234,1,1,2
745,Eisenhower +  Industrial,-83.729118,42.24424,1,1,2,74,0.026834,0.036779,1473,0,81,0,0,0.001024,1,4,0,0.330592,1,1,2
746,Eisenhower + Hayes,-83.726982,42.244743,1,1,2,73,0.027568,0.038514,1496,0,81,0,0,0.001045,1,4,0,0.191969,1,1,2
747,Eisenhower + King George,-83.72448,42.245029,2,1,3,72,0.028343,0.040595,18889.5,0,81,0,0,0.001516,1,4,0,0.15121,2,1,3
748,Eisenhower + Stone School,-83.717186,42.24398,1,2,3,73,0.030503,0.048197,22153,0,81,0,0,0.001064,1,4,0,0.042749,1,2,3
749,Packard + Hikone,-83.71183,42.244648,1,1,2,74,0.027736,0.037955,4805.5,0,81,0,0,0.000628,1,4,0,0.042745,1,1,2
750,Packard + Woodmanor Ct.,-83.708107,42.244743,1,1,2,73,0.028508,0.03947,4828.5,0,81,0,0,0.000709,1,4,0,0.042745,1,1,2
751,Packard + Nordman,-83.703194,42.244892,1,1,2,72,0.029325,0.041191,4851.5,0,81,0,0,0.000778,1,4,0,0.042745,1,1,2
752,Platt  + Packard,-83.700035,42.245697,1,1,2,71,0.03019,0.043183,4874.5,0,81,0,0,0.000837,1,4,0,0.042745,1,1,2
753,Platt + Norwood,-83.700089,42.247547,1,1,2,70,0.031107,0.045552,4897.5,0,81,0,0,0.000887,10,4,0,0.042745,1,1,2
754,Platt + Edgewood,-83.700157,42.251255,1,1,2,69,0.032082,0.048513,4920.5,0,81,0,0,0.000929,10,4,0,0.042745,1,1,2
755,Huron Pkwy + Arlington Apts,-83.696823,42.254215,1,1,2,67,0.032872,0.051079,5890.5,0,81,0,0,0.000781,10,4,0,0.100986,1,1,2
756,Huron Pkwy + Washtenaw,-83.695534,42.257221,2,3,5,63,0.036503,0.061244,50281,0,81,0,0,0.001283,10,4,0,0.275621,2,3,5
757,Huron Pkwy + Boulder Dr.,-83.693947,42.260429,1,1,2,62,0.035819,0.052097,23750,0,81,0,0,0.000539,10,4,0,0.160648,1,1,2
758,Huron Pkwy + Huron River,-83.697937,42.272266,2,2,4,61,0.037144,0.057047,32797,0,81,0,0,0.001121,10,4,0,0.141604,2,2,4
